=== DATASHEET FILL (DRY RUN — no DB writes) ===
Products with missing datasheet: 499
Mapped to a specific range brochure: 280
Mapped to B2B all-products fallback: 219

By brochure:
   219  B2B All-Products (fallback)
    60  Switches
    49  LED Lighting
    37  LT Cable
    30  Communication & Data Cable
    30  House Wires
    25  HT Cable (MV)
    12  Fans
     9  Dowells
     7  Professional Lighting
     7  Switchgear
     5  Solar Range
     4  Rubber Cable
     1  EHV Cable
     1  Instrumentation Cable
     1  Fire Survival Cable
     1  Solar DC Cable
     1  Green Wire

B2B All-Products (fallback)	industries/cables-by-standards/bs-5467	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bs-6004	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bs-6231	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bs-6004/polycab-3192a3182a3183a3184a3185a-bs-6004-mc-300500v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bs-6004/polycab-6181y-bs-6004-sc-300500v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
HT Cable (MV)	industries/cables-by-standards/bs-6724	https://cms.polycab.com/media/2bgh00kf/ht-cable-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bs-7211	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bs-7629-1	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
HT Cable (MV)	industries/cables-by-standards/bs-7835	https://cms.polycab.com/media/2bgh00kf/ht-cable-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bs-7846	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bs-7870-4-10	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Switches	switches-accessories/accessories/3-pin-4-plus1-1-5-mtr	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bs-7870-4-20	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bs-8592	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bs-en-50525-2-51	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50288-7	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50525-2-11	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Switches	switches-accessories/accessories/angle-holder	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50525-2-11/polycab-h03v2v2-fandh03v2v2h2-f-bsen-50525-2-11-mc-300300v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50525-2-21	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50525-2-11/polycab-h03vvh2-f-bsen-50525-2-11-mc-300300v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50525-2-11/polycab-h05v2v2-fandh05v2v2h2-f-bsen-50525-2-11-mc-300500v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50525-2-11/polycab-h05v2v2d3-f-bsen-50525-2-11-mc-300500v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50525-2-11/polycab-h05vvh2-f-bsen-50525-2-11-mc-300500v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50525-2-31	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50525-2-41	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50525-2-81	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50525-3-11	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50525-3-41	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/bsen-50618	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/icea-s-108-720	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/icea-s-93-639	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/icea-s-97-682	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Switches	switches-accessories/accessories/electronic-ding-dong	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/iec-60092-353	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/iec-60092-354	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Switches	switches-accessories/accessories/jumbo-ceiling-rose-3-terminal	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/iec-60092-376	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/iec-60227-7	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Switches	switches-accessories/accessories/modular-angle-holder	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
Switches	switches-accessories/accessories/one-universal-plus-twin-usb	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
Switches	switches-accessories/accessories/modular-ceiling-rose	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-application/oil-gas-and-petrochemical/polycab-hydro-type-lsxlpo-sc-ieee-1580-061kv-or-2kv	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Switches	switches-accessories/accessories/one-universal-plus-two-2pin-with-surge-protection	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
LT Cable	industries/cables-by-standards/iec-60502-1	https://cms.polycab.com/media/kb1l12kq/lt-catalogue-ord_17720_v2.pdf
B2B All-Products (fallback)	industries/cables-by-standards/iec-60502-2	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-4703	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/iec-60840	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ieee-1580	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/indian-standards	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/international-standards	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/is-14255	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
HT Cable (MV)	industries/cables-by-standards/is-14255/polycab-aerial-bunched-cable-1933kv-acabc	https://cms.polycab.com/media/2bgh00kf/ht-cable-catalogue.pdf
House Wires	wires/lf-fr-180m-wires	https://cms.polycab.com/media/q33mxdlf/house-wires-catalogue-with-suprema-march-25.pdf
House Wires	industries/cables-by-standards/is-17048/polycab-hffr-04xzz-k04xzxz-k-mc-1100v-ac-is-17048	https://cms.polycab.com/media/q33mxdlf/house-wires-catalogue-with-suprema-march-25.pdf
B2B All-Products (fallback)	industries/cables-by-standards/is-17048	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
House Wires	industries/cables-by-standards/is-694/polycab-etira-frlsh-1100v-ac-is-694	https://cms.polycab.com/media/q33mxdlf/house-wires-catalogue-with-suprema-march-25.pdf
House Wires	industries/cables-by-standards/is-694	https://cms.polycab.com/media/q33mxdlf/house-wires-catalogue-with-suprema-march-25.pdf
LED Lighting	lighting/led-bulb/aelius-multi-cct-led-deco-lamp	https://cms.polycab.com/media/vn4bv5f4/led-digital-catalogue-2026.pdf
B2B All-Products (fallback)	industries/cables-by-standards/is-7098-i	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
LT Cable	industries/cables-by-standards/is-7098-i/polycab-lv-is-7098-i-mc-15-2xfy	https://cms.polycab.com/media/kb1l12kq/lt-catalogue-ord_17720_v2.pdf
LT Cable	industries/cables-by-standards/is-7098-i/polycab-lv-is-7098-i-mc-25-2xwy	https://cms.polycab.com/media/kb1l12kq/lt-catalogue-ord_17720_v2.pdf
LED Lighting	lighting/led-bulb/nxt-g-led-bulb	https://cms.polycab.com/media/vn4bv5f4/led-digital-catalogue-2026.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-44	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/is-7098-ii	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/is-9857	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
HT Cable (MV)	industries/cables-by-standards/is-9968-2/polycab-mv-cu-is-9968-2-1933e-or-3333uekv	https://cms.polycab.com/media/2bgh00kf/ht-cable-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/is-9968-1	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/is-9968-2	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
HT Cable (MV)	industries/cables-by-standards/polycab-standard/polycab-aerial-bunched-cable-1933kv-ac-abc	https://cms.polycab.com/media/2bgh00kf/ht-cable-catalogue.pdf
HT Cable (MV)	industries/cables-by-standards/polycab-standard/polycab-aerial-bunched-cable-63511kv-ac-abc	https://cms.polycab.com/media/2bgh00kf/ht-cable-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/polycab-standard-inter	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/polycab-standard	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Communication & Data Cable	industries/cables-by-standards/rs-485	https://cms.polycab.com/media/1nvdf0tf/approved_communicaton-cable-catlogue.pdf
HT Cable (MV)	industries/cables-by-standards/bs-5467/polycab-bs-5467-mcshaped-conductor1933kv-ac	https://cms.polycab.com/media/2bgh00kf/ht-cable-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-1072	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-1277	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-1277/polycab-al-type-tc-xhhw-2-cable-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-1569	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-1596	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-2250	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
LED Lighting	lighting/downlight/scintillate-mini-integral-downlight	https://cms.polycab.com/media/vn4bv5f4/led-digital-catalogue-2026.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-44/polycab-cu-xhhw-2-ul-44-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-493	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-62	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-719	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-83	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-standards/ul-854	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Communication & Data Cable	industries/cables-by-type/communication-and-data-cable	https://cms.polycab.com/media/1nvdf0tf/approved_communicaton-cable-catlogue.pdf
Communication & Data Cable	industries/cables-by-type/communication-and-data-cable/polycab-rs-485-300500v-ac-unarmoured-cable	https://cms.polycab.com/media/1nvdf0tf/approved_communicaton-cable-catlogue.pdf
EHV Cable	industries/cables-by-type/ehv-power-cable	https://cms.polycab.com/media/tdidggtl/polycab-ehv-brochure.pdf
Instrumentation Cable	industries/cables-by-type/instrumentation-cable	https://cms.polycab.com/media/v0hf0z4m/instrumentation-cable_catalogue_innerpage_v9_ord-10763-final-c2c.pdf
HT Cable (MV)	industries/cables-by-application/power-and-network/polycab-aerial-bunched-cable-63511kv-ac-abc	https://cms.polycab.com/media/2bgh00kf/ht-cable-catalogue.pdf
LT Cable	industries/cables-by-type/lv-power-cable	https://cms.polycab.com/media/kb1l12kq/lt-catalogue-ord_17720_v2.pdf
HT Cable (MV)	industries/cables-by-type/mv-power-cable/polycab-bs-5467-mcshaped-conductor1933kv-ac	https://cms.polycab.com/media/2bgh00kf/ht-cable-catalogue.pdf
HT Cable (MV)	industries/cables-by-type/mv-power-cable/polycab-bs-6724-mc-swa-lszhshaped-conductor1933kv-ac	https://cms.polycab.com/media/2bgh00kf/ht-cable-catalogue.pdf
LED Lighting	lighting/led-batten/neo-slim-batten	https://cms.polycab.com/media/vn4bv5f4/led-digital-catalogue-2026.pdf
Professional Lighting	lighting/outdoor-lights/vigaro-gate-light-fixture-without-bulb	https://cms.polycab.com/media/e5qdcpje/professional-lighting-catalogue.pdf
Communication & Data Cable	industries/cables-by-type/communication-and-data-cable/polycab-rs-485-300500v-ac-armoured-cable	https://cms.polycab.com/media/1nvdf0tf/approved_communicaton-cable-catlogue.pdf
LED Lighting	lighting/rope-and-strip-lights/120-led-strip-light	https://cms.polycab.com/media/vn4bv5f4/led-digital-catalogue-2026.pdf
HT Cable (MV)	industries/cables-by-type/mv-power-cable	https://cms.polycab.com/media/2bgh00kf/ht-cable-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/aerial-bunched-cable	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
LED Lighting	lighting/led-cob/gliss-cob-surface-spot-light-rd-black-hsg-and-gm-refltr	https://cms.polycab.com/media/vn4bv5f4/led-digital-catalogue-2026.pdf
LED Lighting	lighting/led-cob/gliss-cob-surface-spot-light-rd-white-hsg-and-rg-refltr	https://cms.polycab.com/media/vn4bv5f4/led-digital-catalogue-2026.pdf
House Wires	industries/cables-by-type/others/building-wires/polycab-etira-frlsh-1100v-ac-is-694	https://cms.polycab.com/media/q33mxdlf/house-wires-catalogue-with-suprema-march-25.pdf
House Wires	industries/cables-by-type/others/building-wires	https://cms.polycab.com/media/q33mxdlf/house-wires-catalogue-with-suprema-march-25.pdf
LED Lighting	lighting/led-cob/gliss-deco-cob-downlight-white-hsg-and-rg-refltr	https://cms.polycab.com/media/vn4bv5f4/led-digital-catalogue-2026.pdf
LT Cable	industries/cables-by-type/others/control-cable/polycab-lv-is-7098-i-mc-15-2xfy	https://cms.polycab.com/media/kb1l12kq/lt-catalogue-ord_17720_v2.pdf
House Wires	industries/cables-by-application/residential/polycab-02ayy-2-core-1100v-is-694-flat-cable	https://cms.polycab.com/media/q33mxdlf/house-wires-catalogue-with-suprema-march-25.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/control-cable	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/defence	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-application/residential/polycab-al-type-tc-thhnthwn-2-cable-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/domestic-appliance-and-lighting-cable/polycab-6192y6193y-bs-6004-mc-300500v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/domestic-appliance-and-lighting-cable/polycab-6241y6242y6243y-bs-6004-mc-300500v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/domestic-appliance-and-lighting-cable/polycab-h03z1z1-f-bsen-50525-3-11-300300v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/domestic-appliance-and-lighting-cable/polycab-h05v-uh05v-rh05v-k-bsen-50525-2-31-sc-300500v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-application/residential/polycab-cu-xhhw-2-ul-44-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/domestic-appliance-and-lighting-cable	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/domestic-appliance-and-lighting-cable/polycab-h05vvh2-f-bsen-50525-2-11-mc-300500v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/domestic-appliance-and-lighting-cable/polycab-type-mc-al-conductor-ul-1569-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
House Wires	industries/cables-by-application/residential/polycab-fr-lf-1100v-ac-is-694	https://cms.polycab.com/media/q33mxdlf/house-wires-catalogue-with-suprema-march-25.pdf
Switches	switches-accessories/etira/buzzer	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
Fire Survival Cable	industries/cables-by-type/others/fire-protection-cable	https://cms.polycab.com/media/k5lfvqld/fire-survival-cable-brochure-artwork_2.pdf
Switches	switches-accessories/etira/dp-mini-mcb	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/high-temperature-cable	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-application/residential/polycab-nmb-cable-ul-719-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/industrial-cable/polycab-6181y-bs-6004-sc-300500v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/industrial-cable/polycab-6192y6193y-bs-6004-mc-300500v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-application/residential/polycab-type-mc-pvc-jacketed-cu-conductor-ul-1569-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/industrial-cable/polycab-al-xhhw-2-ul-44-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Switches	switches-accessories/etira/tv-socket	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/industrial-cable/polycab-cu-type-tctc-er-xhhw-2-tray-cable	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/industrial-cable/polycab-cu-xhhw-2-ul-44-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Communication & Data Cable	industries/cables-by-type/others/industrial-cable/polycab-festoon-flat-05sqmm-multicore-cable	https://cms.polycab.com/media/1nvdf0tf/approved_communicaton-cable-catlogue.pdf
Communication & Data Cable	industries/cables-by-type/others/industrial-cable/polycab-festoon-flat-075sqmm-multicore-cable	https://cms.polycab.com/media/1nvdf0tf/approved_communicaton-cable-catlogue.pdf
Communication & Data Cable	industries/cables-by-type/others/industrial-cable/polycab-festoon-flat-1sqmm-multicore-cable	https://cms.polycab.com/media/1nvdf0tf/approved_communicaton-cable-catlogue.pdf
Switches	switches-accessories/etira/usb-charger	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
House Wires	industries/cables-by-application/sugar-industry/polycab-hffr-04xzz-k04xzxz-k-mc-1100v-ac-is-17048	https://cms.polycab.com/media/q33mxdlf/house-wires-catalogue-with-suprema-march-25.pdf
Switches	switches-accessories/etira/standard-plate-stylaz	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/industrial-cable/polycab-thhn-cu-ul-83-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/industrial-cable	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Switches	switches-accessories/levana/caprina	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/industrial-cable/polycab-type-mc-pvc-jacketed-al-conductor-ul-1569-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
HT Cable (MV)	industries/cables-by-standards/bs-6724/polycab-bs-6724-mc-swa-lszhshaped-conductor1933kv-ac	https://cms.polycab.com/media/2bgh00kf/ht-cable-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/marine-and-offshoreonshore-cable	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Rubber Cable	industries/cables-by-type/others/rubber-cable/polycab-mv-cu-is-9968-2-1933e-or-3333uekv	https://cms.polycab.com/media/44sptk1w/final_rubber-cable_catalogue.pdf
Switches	switches-accessories/levana/shrink-sleeve	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
Rubber Cable	industries/cables-by-type/others/rubber-cable/polycab-rr-c-mc-1100v-ac-is-9968-1	https://cms.polycab.com/media/44sptk1w/final_rubber-cable_catalogue.pdf
Rubber Cable	industries/cables-by-type/others/rubber-cable	https://cms.polycab.com/media/44sptk1w/final_rubber-cable_catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others/special-cable	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/others	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Switches	switches-accessories/plastic-modular-boxes/surface-mounted	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
B2B All-Products (fallback)	polycab/cables-by-application	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	polycab/cables-by-standards	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-type/renewable-energy	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	polycab/cables-by-type	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Solar Range	solar/solar-grid-tie-inverter	https://cms.polycab.com/media/km3f5gvq/polycab-solar-range-catalogue-8.pdf
Solar Range	solar/solar-grid-tie-inverter/single-phase	https://cms.polycab.com/media/km3f5gvq/polycab-solar-range-catalogue-8.pdf
Switchgear	switchgears/mcb	https://cms.polycab.com/media/o1wan13m/switchgear-technical-catalogue-web-version.pdf
Dowells	dowells/crimping-tool/foot-hydrolic-crimping-tool	https://cms.polycab.com/media/4ykjk4px/dowells-brochure.pdf
Switchgear	switchgears/accl	https://cms.polycab.com/media/o1wan13m/switchgear-technical-catalogue-web-version.pdf
Dowells	dowells/crimping-tool/hand-hydrolic-crimping-tool	https://cms.polycab.com/media/4ykjk4px/dowells-brochure.pdf
Switchgear	switchgears/isolator	https://cms.polycab.com/media/o1wan13m/switchgear-technical-catalogue-web-version.pdf
Switchgear	switchgears/rcbo	https://cms.polycab.com/media/o1wan13m/switchgear-technical-catalogue-web-version.pdf
Switchgear	switchgears/rccb	https://cms.polycab.com/media/o1wan13m/switchgear-technical-catalogue-web-version.pdf
Switches	switches-accessories/accessories/3-pin-twin-usb-4-plus1-3-mtr	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
Communication & Data Cable	industries/cables-by-application/telecommunication/polycab-300500v-ac-unarmoured-cable	https://cms.polycab.com/media/1nvdf0tf/approved_communicaton-cable-catlogue.pdf
Communication & Data Cable	industries/cables-by-application/telecommunication/polycab-coaxial-cable	https://cms.polycab.com/media/1nvdf0tf/approved_communicaton-cable-catlogue.pdf
Switches	switches-accessories/accessories/ceiling-rose-2-terminal	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
Switches	switches-accessories/accessories/ding-dong	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
Switches	switches-accessories/accessories/modular-batten-holder	https://cms.polycab.com/media/3ltjtydd/polycab-switches-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-application/commercial/polycab-al-type-tc-thhnthwn-2-cable-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-application/commercial/polycab-al-xhhw-2-ul-44-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
B2B All-Products (fallback)	industries/cables-by-application/commercial/polycab-cu-xhhw-2-ul-44-600v	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
Communication & Data Cable	industries/cables-by-application/commercial/polycab-festoon-flat-1sqmm-multicore-cable	https://cms.polycab.com/media/1nvdf0tf/approved_communicaton-cable-catlogue.pdf
House Wires	wires/polycab-suprema	https://cms.polycab.com/media/q33mxdlf/house-wires-catalogue-with-suprema-march-25.pdf
B2B All-Products (fallback)	industries/cables-by-application/commercial/polycab-h03z1z1-f-bsen-50525-3-11-300300v-ac	https://cms.polycab.com/media/2hlozcdj/b2b-all-products-catalogue.pdf
